Date,Open,High,Low,Close,Adj Close,Volume
8/4/2021,349.589996,350.079987,347.880005,347.98999,342.728546,3118500
8/5/2021,348.850006,350.649994,348.670013,350.609985,345.308899,2261400
8/6/2021,351.619995,352.48999,351.459991,352.089996,346.766571,2123700
8/9/2021,351.600006,352.059998,350.549988,351.149994,345.84079,2322500
8/10/2021,351.410004,352.940002,351.01001,352.730011,347.396881,2841000
8/11/2021,353.940002,355.119995,353.700012,354.940002,349.573486,3422500
8/12/2021,355.190002,355.25,353.73999,355.230011,349.8591,3118600
8/13/2021,355.850006,356.369995,355,355.390015,350.016724,2414900
8/16/2021,354.410004,356.600006,352.660004,356.570007,351.178833,3634600
8/17/2021,353.910004,354.670013,351.51001,353.829987,348.480225,5019600
8/18/2021,352.619995,354.040009,349.890015,350.119995,344.826355,4038000
8/19/2021,347.329987,350.480011,347.309998,349.480011,344.196045,5442200
8/20/2021,348.980011,351.75,348.529999,351.160004,346.45636,3394800
8/23/2021,352.959991,354.309998,352.920013,353.450012,348.715729,3569200
8/24/2021,354.079987,354.48999,353.619995,353.73999,349.00177,1981400
8/25/2021,353.779999,355.040009,352.920013,354.179993,349.435883,2434700
8/26/2021,354.470001,355,352.070007,352.160004,347.442963,3008900
8/27/2021,352.649994,354.850006,352.649994,354.570007,349.820648,3163700
8/30/2021,354.959991,355.220001,353.880005,354.079987,349.337189,2482000
8/31/2021,353.799988,354.799988,353.179993,353.920013,349.179413,2913800
9/1/2021,354.290009,354.350006,353.290009,353.549988,348.814362,2739200
9/2/2021,354.779999,355.179993,353.920013,354.869995,350.116638,2390000
9/3/2021,353.679993,354.649994,353.089996,354.140015,349.396393,2465400
9/7/2021,353.640015,353.690002,350.98999,351.440002,346.732605,3168500
9/8/2021,350.820007,352.170013,349.640015,350.730011,346.032135,3075700
9/9/2021,350.559998,352.51001,348.920013,349.309998,344.631165,3484700
9/10/2021,351.25,351.660004,346.570007,346.700012,342.056061,4539000
9/13/2021,348.910004,349.940002,347.470001,349.299988,344.621216,5439700
9/14/2021,350.399994,350.570007,345.709991,346.470001,341.829163,3902200
9/15/2021,346.410004,349.459991,345.779999,348.820007,344.147705,3267300
9/16/2021,348.910004,350.079987,346,348.179993,343.516266,3646000
9/17/2021,346.850006,347.700012,345.059998,345.640015,341.732697,5380900
9/20/2021,340.220001,342.160004,335.98999,339.399994,335.563202,10010600
9/21/2021,341.410004,343.070007,339.01001,339.109985,335.276428,6071100
9/22/2021,341.160004,344.329987,340.440002,342.5,338.628174,6862700
9/23/2021,344.809998,348.670013,344.529999,347.559998,343.63092,5592200
9/24/2021,346.5,348.429993,346.309998,347.869995,343.937469,3121600
9/27/2021,348.290009,350.5,348.170013,348.609985,344.669067,3426000
9/28/2021,347.309998,347.820007,342.410004,342.920013,339.043335,7493800
9/29/2021,343.869995,345.670013,342.880005,343.769989,339.883759,4116600
9/30/2021,345.079987,345.440002,338.109985,338.290009,334.465759,7926000
10/1/2021,340.029999,344.779999,337.679993,343.179993,339.300446,6219800
10/4/2021,342.609985,344.029999,338.070007,340.01001,336.166321,7037700
10/5/2021,341.130005,344.869995,340.470001,343.130005,339.251038,3826100
10/6/2021,340.480011,344.299988,338.470001,344.119995,340.229828,6276300
10/7/2021,346.869995,349.769989,346.769989,347.630005,343.700195,5310400
10/8/2021,347.920013,348.459991,346.579987,347.529999,343.601288,3658300
10/11/2021,347.660004,349.559998,344.859985,344.980011,341.080109,4098400
10/12/2021,345.48999,346.100006,343.190002,343.779999,339.893707,5100300
10/13/2021,343.950012,344.559998,341.119995,343.890015,340.002472,4189100
10/14/2021,347.209991,349.220001,346.600006,349.130005,345.183167,4473900
10/15/2021,351.649994,353.079987,350.920013,352.850006,348.978088,4206800
10/18/2021,351.339996,353.130005,350.25,352.5,348.631958,3310600
10/19/2021,353.670013,354.51001,352.799988,354.459991,350.570404,2380900
10/20/2021,354.51001,356.579987,354.369995,356.029999,352.123199,2873800
10/21/2021,355.390015,356.089996,354.299988,355.959991,352.053955,2243800
10/22/2021,355.970001,357.619995,355.320007,356.73999,352.825378,3872300
10/25/2021,357.359985,357.890015,356.290009,357.549988,353.626495,2518200
10/26/2021,358.559998,358.929993,357.369995,357.5,353.577057,3182200
10/27/2021,358.089996,358.299988,354.959991,354.980011,351.084717,3542100
10/28/2021,355.75,357.380005,355.75,357.299988,353.379242,2490500
10/29/2021,356.649994,358.519989,356.390015,358.230011,354.299072,2979600
11/1/2021,359.450012,360.049988,357.980011,359.130005,355.189209,2548400
11/2/2021,359.410004,360.880005,358.790009,360.570007,356.613373,2629000
11/3/2021,359.910004,361.839996,358.899994,361.559998,357.592529,3557400
11/4/2021,361.339996,361.649994,359.869995,361.350006,357.384796,3870900
11/5/2021,362.959991,364.940002,361.890015,363.299988,359.313416,4489000
11/8/2021,365.059998,365.640015,363.329987,364.320007,360.322235,3056000
11/9/2021,364.190002,364.299988,361.820007,363.279999,359.293671,3680600
11/10/2021,362.519989,363.730011,360.279999,361.070007,357.10791,3529000
11/11/2021,361.190002,361.26001,359.380005,359.459991,355.515564,2461200
11/12/2021,360.690002,361.73999,359.579987,361.279999,357.315643,3099800
11/15/2021,362.600006,362.730011,360.670013,361.23999,357.276001,2555000
11/16/2021,361.820007,363.540009,361.700012,361.929993,357.958435,2728600
11/17/2021,361.440002,361.579987,359.540009,359.850006,355.901276,2976000
11/18/2021,360.029999,360.049988,357.130005,359.350006,355.406799,3438100
11/19/2021,357.890015,357.890015,355.380005,355.910004,352.692505,3542200
11/22/2021,357.480011,359.23999,356.089996,356.200012,352.97995,4929200
11/23/2021,356.279999,358.369995,355.339996,358.019989,354.783478,5789300
11/24/2021,356.059998,358.200012,355.799988,358.029999,354.793365,4246700
11/26/2021,350.329987,351.459991,347.359985,349.019989,345.864807,9075000
11/29/2021,352.589996,352.769989,348.920013,351.190002,348.015198,5243000
11/30/2021,348.700012,350.01001,344.359985,344.899994,341.782074,9543500
12/1/2021,348.040009,350.380005,340.320007,340.459991,337.382172,8415000
12/2/2021,341.809998,347.950012,341.170013,346.609985,343.476563,8326400
12/3/2021,347.859985,348.5,343.079987,346.23999,343.109955,11365300
12/6/2021,349.26001,354.019989,348.829987,352.820007,349.630463,7026500
12/7/2021,355.929993,358.609985,355.790009,357.73999,354.505981,5271500
12/8/2021,358.170013,358.869995,356.420013,357.98999,354.753723,3355600
12/9/2021,356.75,359.179993,356.350006,358.109985,354.87262,3774500
12/10/2021,359.589996,360.329987,357.609985,360.230011,356.97345,3855200
12/13/2021,359.429993,359.98999,356.609985,357.040009,353.812317,4563000
12/14/2021,355.709991,358.410004,354.970001,356.170013,352.950195,4079700
12/15/2021,355.829987,359.970001,354.440002,359.809998,356.557281,9274900
12/16/2021,361.269989,362.51001,358.309998,359.440002,356.190613,9493700
12/17/2021,356.299988,356.929993,352.709991,353.630005,351.079773,10638300
12/20/2021,349.380005,349.640015,346.540009,349.269989,346.75119,7303400
12/21/2021,352.160004,354.980011,351.51001,354.910004,352.350555,4693300
12/22/2021,354.950012,357.559998,354.170013,357.390015,354.812653,2999500
12/23/2021,358.390015,360.5,358.160004,359.359985,356.768433,2655000
12/27/2021,360.059998,362.959991,359.700012,362.920013,360.302765,2594300
12/28/2021,363.109985,365.119995,362.890015,363.98999,361.365051,3048500
12/29/2021,363.899994,365.640015,363.790009,364.839996,362.208893,3012200
12/30/2021,365.690002,366.720001,363.600006,364.070007,361.444489,2863200
12/31/2021,363.51001,364.73999,362.910004,363.320007,360.69989,3133800
1/3/2022,364.339996,365.850006,362.299988,365.679993,363.042816,5624100
1/4/2022,367.339996,369.209991,367.209991,367.869995,365.217041,5462200
1/5/2022,367.709991,369.5,363.980011,364.089996,361.464325,7638000
1/6/2022,364.109985,364.649994,361.959991,362.390015,359.776581,7019800
1/7/2022,361.890015,363.869995,361.130005,362.309998,359.697144,5806300
1/10/2022,361.070007,361.220001,356.440002,360.790009,358.18811,8091800
1/11/2022,360.690002,362.75,357.700012,362.540009,359.925507,7310900
1/12/2022,363.730011,364.559998,361.670013,362.950012,360.332581,4493200
1/13/2022,364.209991,365.130005,360.450012,361.200012,358.595154,6418100
1/14/2022,358.209991,359.799988,356.399994,359.140015,356.550049,8575400
1/18/2022,355.329987,355.359985,352.619995,353.850006,351.298126,8166100
1/19/2022,354.910004,355.549988,350.209991,350.350006,347.823425,7386500
1/20/2022,351.480011,355.049988,346.809998,347.329987,344.825165,8968700
1/21/2022,347.089996,348.850006,342.140015,342.350006,340.133759,16301600
1/24/2022,338.429993,344.119995,331.350006,343.809998,341.58432,29707000
1/25/2022,340.26001,345.790009,335.339996,342.959991,340.739807,18657900
1/26/2022,346.040009,348,338.529999,341.459991,339.249481,19047300
1/27/2022,344.399994,347.630005,339.890015,341.549988,339.338928,12854100
1/28/2022,341.859985,347.179993,337.899994,347.109985,344.862885,12008900
1/31/2022,345.779999,351.359985,344.720001,351.079987,348.80722,8379100
2/1/2022,351.660004,354.269989,349.679993,353.940002,351.648743,7636000
2/2/2022,353.589996,356.660004,352.76001,356.029999,353.725189,8856400
2/3/2022,354.820007,355.220001,350.579987,350.980011,348.707886,9339900
2/4/2022,350.399994,353.25,347.820007,350.869995,348.598572,8532300
2/7/2022,351.26001,353.160004,349.829987,350.899994,348.628387,4746200
2/8/2022,351.600006,355.350006,350.790009,354.540009,352.244843,4568400
2/9/2022,357.350006,358.100006,356.660004,357.670013,355.354584,4781700
2/10/2022,354.779999,358.059998,351.029999,352.549988,350.2677,10298500
2/11/2022,352.459991,354.420013,346.230011,347.290009,345.041779,8211500
2/14/2022,346.720001,347.549988,343.200012,345.890015,343.650848,7315100
2/15/2022,348.929993,350.76001,348.350006,350.220001,347.95282,4932200
2/16/2022,348.76001,350.720001,346.709991,349.670013,347.406372,4496500
2/17/2022,347.429993,347.709991,342.859985,343.679993,341.455139,4433500
2/18/2022,342.899994,344.200012,339.670013,340.980011,339.285004,6193700
2/22/2022,338.790009,340.26001,333.579987,336.01001,334.339691,7942700
2/23/2022,338.160004,338.26001,330.820007,331.519989,329.871979,5732600
2/24/2022,322.820007,332.73999,322.690002,332.339996,330.687927,14167100
2/25/2022,333.679993,341.019989,333.059998,340.540009,338.847168,9496300
2/28/2022,335.950012,339.820007,334.790009,339.339996,337.653137,8217300
3/1/2022,337.269989,339.019989,331.329987,333.160004,331.503845,8532900
3/2/2022,335.269989,340.450012,334.690002,339,337.31485,6836200
3/3/2022,340.709991,342.089996,336.679993,338.130005,336.449158,7790700
3/4/2022,334.609985,336.869995,332.799988,336.470001,334.797424,6025000
3/7/2022,335.200012,335.329987,328.339996,328.470001,326.837189,6590800
3/8/2022,328.48999,334.399994,326.059998,326.529999,324.90683,8209800
3/9/2022,333.119995,335.040009,331.570007,333.399994,331.742676,4669200
3/10/2022,329.320007,332.850006,328.679993,332.109985,330.459045,3317400
3/11/2022,334.100006,335.730011,329.690002,330.019989,328.379456,6923400
3/14/2022,331.75,334.600006,328.790009,330.070007,328.42923,5640600
3/15/2022,332,336.850006,331.109985,336.190002,334.518799,6648500
3/16/2022,339.190002,341.420013,334.540009,341.359985,339.663086,9577100
3/17/2022,339.940002,345.589996,339.609985,345.450012,343.732788,6032900
3/18/2022,343.619995,347.440002,342.649994,347.190002,346.237885,5903900
3/21/2022,346.609985,347.929993,343.299988,345.440002,344.492676,4329900
3/22/2022,347.119995,348.720001,346.859985,348.140015,347.185303,4430800
3/23/2022,345.75,346.440002,343.350006,343.410004,342.468231,4098700
3/24/2022,344.48999,347.059998,343.440002,347.059998,346.108215,3550000
3/25/2022,347.799988,349.320007,346.190002,348.540009,347.584198,3206200
3/28/2022,347.75,349.48999,345.380005,349.48999,348.531586,2962400
3/29/2022,352.660004,353.709991,350.130005,352.970001,352.002014,4711800
3/30/2022,352.149994,353.470001,350.440002,352.119995,351.154358,3909800
3/31/2022,351.070007,351.570007,346.76001,346.829987,345.878845,3978900
4/1/2022,348.149994,348.350006,345.23999,348.01001,347.055634,3560200
4/4/2022,347.640015,349.279999,346.029999,349.23999,348.282257,3829900
4/5/2022,347.820007,351.049988,345.5,346.339996,345.390198,4331700
4/6/2022,343.589996,346.059998,342.700012,344.75,343.804565,5431300
4/7/2022,343.769989,347.100006,341.890015,345.970001,345.02121,4599900
4/8/2022,345.709991,349.119995,344.649994,347.369995,346.417389,4535900
4/11/2022,345.359985,347.079987,342.73999,343.200012,342.25882,5344400
4/12/2022,344.410004,346.75,341,342.220001,341.281494,4501400
4/13/2022,341.690002,346.049988,341.540009,345.76001,344.811798,3605000
4/14/2022,346.709991,348.730011,344.25,344.290009,343.471008,4179600
4/18/2022,343.869995,346.070007,342.630005,344.100006,343.281464,3939000
4/19/2022,344.290009,349.73999,344.25,349.119995,348.28949,4261200
4/20/2022,351.059998,353.070007,350.279999,351.529999,350.693787,5677000
4/21/2022,353.959991,354.880005,347.179993,347.709991,346.882843,5369600
4/22/2022,346.339996,346.410004,337.73999,338.269989,337.465302,6855100
4/25/2022,336.450012,341.079987,333.200012,340.559998,339.749878,6806600
4/26/2022,338.029999,339.049988,332.269989,332.450012,331.65918,7619800
4/27/2022,333.880005,337,331.079987,333.029999,332.237793,6894400
4/28/2022,335.23999,340.540009,332.48999,339.290009,338.48291,5976600
4/29/2022,337.619995,339.230011,329.100006,329.690002,328.905731,6495600
5/2/2022,330.350006,332.339996,324.459991,330.73999,329.953217,9221700
5/3/2022,331.179993,333.420013,329.109985,331.25,330.462006,6051000
5/4/2022,331.799988,341.170013,330.200012,340.589996,339.779785,10569700
5/5/2022,337.829987,338.23999,326.890015,330.23999,329.454407,9101200
5/6/2022,327.73999,330.649994,324.75,329.070007,328.287201,10644200
5/9/2022,324.980011,326.369995,321.369995,322.600006,321.832611,7817200
5/10/2022,326.5,327.609985,319.059998,321.829987,321.064423,7716500
5/11/2022,321.73999,326.070007,318.160004,318.459991,317.702423,9374700
5/12/2022,316.600006,319.429993,312.529999,317.640015,316.884399,6790800
5/13/2022,320.329987,323.029999,318.850006,322.230011,321.46347,4236700
5/16/2022,321.709991,325.570007,319.700012,322.779999,322.012177,3692600
5/17/2022,326.829987,327.369995,323.459991,327.100006,326.321899,3316800
5/18/2022,324.209991,324.390015,314.429993,315.549988,314.799347,3659000
5/19/2022,312.119995,316.350006,310.829987,313.179993,312.434998,3836700
5/20/2022,314.790009,315.070007,306.279999,312.420013,312.420013,4654000
5/23/2022,315.320007,319.649994,314.779999,318.839996,318.839996,4484600
5/24/2022,316.570007,320.149994,313.619995,319.390015,319.390015,5260500
5/25/2022,317.980011,322.540009,317.450012,321.279999,321.279999,4612800
5/26/2022,322.950012,327.769989,322.899994,326.450012,326.450012,3270200
5/27/2022,327.049988,332.130005,326.820007,332.070007,332.070007,2773100
5/31/2022,330.170013,332.549988,327.660004,330.200012,330.200012,4354000
6/1/2022,332.410004,332.950012,326.100006,328.359985,328.359985,3721400
6/2/2022,328.549988,332.779999,325.359985,332.769989,332.769989,3718800
6/3/2022,329.869995,331.730011,328.730011,329.350006,329.350006,4149700
6/6/2022,331.589996,332.73999,328.529999,329.450012,329.450012,1957600
6/7/2022,326.820007,332.470001,326.820007,332.170013,332.170013,2424000
6/8/2022,330.559998,331.929993,328.559998,329.380005,329.380005,2032900
6/9/2022,328.160004,329.98999,323,323,323,2591500
6/10/2022,318.309998,318.769989,314.320007,314.369995,314.369995,4482400
6/13/2022,307.5,309.619995,304.160004,305.579987,305.579987,6317200
6/14/2022,306.609985,307.424988,301.929993,304.350006,304.350006,3700086
